id,outcome
4010,15
45630,4
23919,2
35983,0
50829,3
3562,4
40103,21
31209,17
52194,12
18881,10
33824,17
27778,12
33249,2
51003,24
12145,4
3186,10
28237,17
27109,4
24785,21
40395,4
24953,4
40413,6
45936,4
13723,4
25785,1
13857,0
18014,9
4812,21
20440,16
43609,7
30738,16
51673,4
42864,4
11218,13
18444,18
36354,17
12329,8
37010,1
39943,42
49804,8
10320,3
3287,10
12989,16
50558,8
6509,7
11926,7
11400,15
37463,19
2623,6
13288,4
24657,21
21441,3
34914,6
47426,15
31031,17
24279,2
10978,4
6009,10
16197,3
28090,9
47519,15
44438,6
40600,6
20192,4
19288,10
4071,4
47071,3
41406,7
329,8
16103,12
22913,1
45943,4
36080,0
25071,0
7566,3
52008,8
27643,12
33648,3
43789,1
11624,17
46617,42
17673,15
24401,2
53146,4
44740,4
46982,3
29785,4
7620,3
20788,4
21716,15
37816,7
43822,17
23858,2
20930,4
53402,17
32695,11
26955,3
40982,4
19602,21
11766,13
21745,15
4570,4
41618,3
28496,12
5134,1
16621,6
39485,1
32133,16
23415,4
31799,16
25414,4
13293,4
38815,21
33185,2
29460,12
51977,4
1355,3
37459,19
38874,21
46152,4
4168,8
19660,21
18189,21
12706,4
16572,2
3302,2
31684,1
43626,7
511,2
24814,13
5596,8
4658,2
50599,8
20208,4
5784,2
15501,1
52514,1
52180,12
41002,4
39321,3
53711,4
33076,2
24026,2
31724,2
33784,0
32507,6
13675,42
14932,12
39508,1
29922,4
9549,4
42191,17
217,12
29204,4
43295,19
32327,17
36505,17
32273,3
7639,3
37915,7
11948,8
45889,4
24809,13
38027,7
52715,0
23904,2
33371,0
8709,7
27414,4
53041,4
52410,5
15204,12
42294,17
39611,4
36554,17
4813,21
32188,16
15942,12
51051,24
6051,10
4224,1
46259,4
9685,7
47024,3
13765,42
47814,4
18865,10
33422,0
13980,12
1651,1
8987,4
43512,7
20037,4
14827,2
13247,4
7743,6
38946,6
357,21
31851,16
46786,13
17609,6
28260,1
3219,2
24165,1
20684,4
48400,4
53996,4
30423,7
10078,8
49231,8
32908,2
30949,4
35659,7
10351,7
31339,4
3346,21
28569,12
6495,7
9625,4
17154,10
22335,8
5993,1
21528,3
10893,4
25682,1
42396,8
16431,2
53827,4
1125,6
11477,15
31264,17
37116,9
22789,4
9951,17
3723,13
42107,17
23751,4
32171,16
1208,8
27417,4
9635,4
7465,0
21023,12
42490,8
45644,4
9717,7
34169,4
16794,6
4081,4
34552,6
5363,2
42755,8
41435,7
6859,1
44920,21
36580,17
20638,13
20250,4
46030,4
14954,12
22307,8
31468,2
3357,6
50677,8
14420,18
40218,6
14933,12
22284,8
43037,12
16174,0
49515,8
45211,21
5723,1
28868,17
13586,6
21796,15
19252,10
16843,6
17671,6
447,4
12612,8
9833,1
21672,15
30726,4
13751,1
41495,7
32174,12
43308,3
24378,2
31280,17
9553,4
12716,4
36606,17
33722,0
22587,2
2001,11
36898,1
53521,4
47794,4
41105,4
33558,0
53504,17
18053,21
36190,0
42457,8
36056,3
40398,6
47425,15
39614,4
4074,13
4185,8
11353,3
51323,7
13113,17
16576,2
6271,4
53858,4
10770,16
6864,2
11841,0
21983,15
17464,15
35611,7
7256,2
8590,3
47196,3
37616,3
53840,4
46828,13
25508,4
42047,6
28624,12
45432,4
4786,21
41050,4
15441,6
13719,4
42022,6
48581,24
46945,3
5695,12
32088,16
39563,4
25267,13
9433,6
39311,3
20078,4
30554,16
53095,4
47473,15
43642,13
3259,10
32080,16
15961,12
48819,0
3825,3
27956,1
11420,15
6463,13
47271,3
33118,2
2877,18
13551,23
18137,42
22106,4
32541,3
30764,6
573,1
8925,1
15261,19
50912,3
5895,12
43729,7
25506,4
17229,42
45861,4
21533,15
2003,11
23917,2
37212,1
25772,9
46343,13
812,16
52033,12
28596,12
34876,18
30889,4
53434,17
25811,9
12558,7
6940,16
15034,12
22189,8
36705,17
25064,13
47251,3
25688,1
28343,9
44329,15
11842,0
41694,1
43296,3
23176,1
12956,5
9078,4
35956,0
48908,7
52005,12
12115,4
45719,4
30265,7
21124,3
18767,10
22058,4
10148,1
53631,4
16388,2
18135,21
9869,17
17938,21
10921,4
25687,1
30875,4
24684,16
23835,6
47216,1
29158,13
38629,10
48106,17
24494,21
53431,17
8663,7
18878,4
17212,10
11269,3
33647,3
26223,12
13757,6
40130,0
33765,0
41418,7
1416,13
49237,8
41591,7
4971,2
47981,17
43964,1
19192,0
23338,24
2831,6
6023,3
21356,3
41242,4
10398,7
17238,10
37128,1
38962,6
13754,42
30559,3
2985,21
15432,9
9463,4
4384,2
51192,13
30706,0
9346,4
33083,2
35839,0
37460,1
1940,3
26444,1
31729,1
3670,13
6201,12
32096,16
30887,13
24539,21
32351,5
9347,6
8606,7
45022,21
40655,4
35448,1
36263,17
10682,6
1189,6
39160,6
45448,4
3567,4
47320,15
36620,17
35371,1
16497,2
14904,12
1249,7
22741,2
3822,24
8734,6
40099,6
41206,4
10359,7
5559,4
30060,4
24399,2
23262,2
49984,4
51750,4
37043,1
12907,1
42780,2
49654,4
32390,3
34360,3
42183,17
49998,4
47026,3
8790,2
45408,4
34361,3
33815,0
53485,17
13424,42
33358,0
7329,0
47371,15
7280,0
3021,18
15569,8
34276,3
31500,2
44101,2
964,0
24819,13
18638,8
47132,3
6759,17
49683,10
36900,1
20921,4
42501,8
51168,24
50386,8
22581,1
51338,4
28772,12
15624,12
17690,15
44318,15
24014,2
11043,13
24100,2
18571,8
28661,12
31333,17
5176,17
36982,1
13152,17
2470,2
13173,17
3990,15
1075,4
25222,13
8211,17
51444,7
23314,2
40738,4
10419,17
15767,12
3195,20
46498,13
2096,12
21778,15
3543,4
11676,13
6192,12
30288,7
18963,18
30488,6
4210,2
42341,8
20632,13
26837,1
50381,8
34986,18
40533,42
40376,6
31953,8
8740,2
10342,7
34682,6
23066,2
31481,2
45857,4
33071,2
1976,3
21711,15
52952,4
15983,12
11921,7
23132,3
28849,10
36669,17
20444,3
6396,4
25348,4
44216,15
2333,12
40975,4
24131,1
50626,8
53260,17
23664,4
49479,8
14218,18
43945,1
13259,4
15179,12
16882,24
42730,8
24257,2
5086,1
8108,24
5491,4
35172,18
51862,4
41637,4
51105,3
42192,17
8700,7
47706,10
6229,12
3389,21
16258,3
42835,1
44223,6
52767,16
46954,3
35675,7
17360,18
46608,13
35454,10
790,2
39276,6
1684,1
2595,6
9564,4
29518,12
53533,4
41142,4
10073,8
1195,17
52136,12
50787,1
32267,3
53043,4
34665,6
27345,4
19806,4
4043,15
17762,6
31373,42
46172,4
13372,42
52319,12
40231,6
18981,21
38613,1
32750,3
46212,4
41304,4
31356,17
14682,3
30223,7
14089,12
8711,7
9778,7
49313,8
28091,9
12581,7
4531,4
36612,17
8722,2
34815,18
27244,4
35130,18
30470,7
32535,3
9001,4
22987,0
41795,4
46467,4
28178,9
50962,16
9161,1
6115,13
923,6
36388,17
362,4
30015,6
17323,6
38381,2
4827,24
11463,15
11454,15
53661,4
12499,24
45158,19
6857,2
25472,4
40453,6
14856,3
39527,1
7622,3
24667,21
42435,8
15089,12
36184,0
48680,0
20662,4
32855,2
37081,1
48599,0
39772,0
7125,3
6631,13
11905,7
9752,7
14295,18
22383,8
14032,18
30392,7
36774,1
53545,4
11106,4
26816,1
27431,4
34810,6
44749,6
7980,1
48309,6
15049,12
4947,13
20292,4
46368,4
49972,4
6392,4
15033,12
26095,2
9029,3
40569,6
84,1
50483,8
28445,12
27765,12
37996,7
12669,4
18640,8
44486,6
18386,18
24520,21
48092,17
49527,8
48439,5
35778,0
20461,3
50647,8
32825,3
11173,13
16959,10
625,4
11701,4
21170,1
50606,8
45395,4
30464,7
15015,12
46281,4
32573,21
24443,21
19485,21
15500,2
41223,4
39409,6
29921,4
33415,6
52784,5
17022,21
17347,6
1164,7
12389,3
8175,0
11413,15
11067,4
41137,4
5181,1
28833,3
11685,4
39719,18
41443,7
39229,6
34168,4
10270,3
2498,2
35087,18
14084,12
35176,18
32838,3
22961,2
44573,18
20837,1
33434,0
45202,21
6102,3
13663,42
47601,15
22534,10
27040,1
43781,1
17761,6
45488,4
18998,21
33525,0
20613,4
49308,8
9965,17
26232,8
37330,3
20812,4
39466,7
37959,7
50669,8
17295,2
13515,42
39825,3
24903,13
46801,6
11953,8
11895,7
2869,12
38184,2
31169,17
8198,0
25496,4
26205,12
48232,13
13160,17
47977,17
33448,0
49714,4
12231,4
53915,4
10492,16
18564,8
49289,8
40516,4
35086,18
44591,6
13264,4
25609,18
38832,9
16353,24
9485,4
38166,6
47940,17
16893,6
19111,6
45614,4
5427,2
30439,7
31801,16
4871,13
51689,4
20497,3
52522,1
3401,21
20406,3
43562,7
43871,2
25466,4
52400,5
2818,6
28427,12
47085,3
11307,3
17771,6
49622,8
31522,2
14002,12
543,13
23215,24
15245,19
5033,4
45195,21
8512,3
4857,13
55,3
18984,21
37367,3
6476,7
22049,4
1024,7
34659,6
13767,42
46785,13
45305,4
9344,0
24584,21
53598,4
46307,4
26150,12
1863,18
20873,4
5670,12
7827,18
36722,17
6886,16
22245,8
2245,12
933,1
23580,4
15469,1
8896,10
20607,4
19450,16
25230,13
4028,15
9780,7
48639,0
42597,8
34114,5
15108,12
27207,4
6282,4
30221,7
10694,16
5499,4
10346,7
47533,15
36682,17
41010,4
25200,7
2856,15
6606,6
26340,9
52140,12
16178,3
49535,12
50459,8
4653,2
9084,3
44168,6
2046,12
8225,17
49710,4
4850,4
12694,4
32434,3
41996,17
22573,2
33326,0
17592,6
17512,15
14038,18
9750,7
51812,4
47436,15
40248,1
53427,17
3781,12
30964,4
245,6
17478,15
40077,6
33137,2
10678,4
21180,3
51460,8
41479,7
30322,13
28743,3
45388,4
6503,7
38371,2
1470,4
36479,17
15357,2
21531,3
50628,8
11143,13
9516,4
266,10
5682,12
20370,4
23386,4
23322,1
38242,2
10195,4
2164,1
23560,4
53505,17
21034,8
19755,4
7733,6
42420,8
43238,3
23905,2
5656,12
45763,4
42014,17
41119,4
30112,4
24771,19
6701,17
34414,3
30201,4
5675,12
25434,4
25343,2
42645,8
51488,8
53221,17
53361,17
22817,4
32207,12
27676,12
27116,4
43010,4
36242,17
30104,4
16802,1
15560,12
46311,4
13414,42
3347,21
37016,1
4203,21
3831,3
38142,10
52446,5
49993,4
9826,4
21942,15
13699,42
34064,16
7711,6
28403,19
6039,10
10191,1
8908,3
19621,21
53253,17
34791,4
26183,5
15874,20
50848,3
44742,4
42985,1
33090,2
27434,4
26507,3
29092,3
25391,2
17126,10
48303,10
41600,7
7368,0
17575,15
39355,6
41149,4
24099,2
8920,2
931,1
3101,8
17705,15
36862,1
2325,12
27267,4
51128,11
11411,15
14481,18
52842,0
21175,3
16092,8
32498,3
1032,2
22356,8
48602,0
2133,12
3869,3
10263,3
15392,17
32833,3
50970,16
27436,4
1158,7
18922,2
1463,4
44851,21
9444,6
16827,6
10745,21
10178,0
53045,4
15334,1
10116,8
18153,5
10674,4
2380,3
5716,9
42408,8
52544,1
11704,4
4701,2
36807,1
19053,6
1702,0
6782,2
7409,0
51487,8
29147,13
52765,16
32964,2
33100,11
8416,1
6093,10
52337,12
24038,2
30960,4
27889,12
9895,17
2243,12
19179,0
15119,4
3587,3
26750,1
27881,12
22563,0
20700,4
43596,7
48872,0
34844,1
28993,10
45661,4
5254,8
30547,16
45688,19
29397,12
16940,6
37889,7
40217,6
34604,6
13743,4
41103,4
27373,4
48801,0
30919,4
5401,3
52940,4
3906,3
6393,4
26941,1
31425,2
50508,8
47697,18
17940,21
27625,12
27565,4
39940,42
49272,8
47695,10
24180,1
27967,2
49706,4
20145,4
41541,7
9027,4
27507,4
22075,13
34636,6
11758,4
21730,15
38848,0
47117,3
3454,4
25257,13
18857,10
20772,1
9322,6
4368,2
47890,17
31885,16
45508,4
49150,7
39189,3
3354,21
13788,4
16086,8
34044,0
38357,2
16301,2
24299,2
50050,13
11753,4
32078,16
49002,13
19761,4
12895,5
3241,10
5346,3
42484,8
27049,2
18608,8
36699,17
32777,3
30421,7
13547,42
20190,4
35236,1
48241,16
34387,3
40574,6
45593,4
1285,4
23120,1
10967,4
882,4
47668,15
47797,4
45083,21
41047,4
35438,10
15543,1
29787,4
26342,8
37638,7
35044,18
28660,12
31514,2
17381,15
46421,4
8912,3
13967,4
25925,1
49491,8
24950,13
555,2
28072,2
39244,42
26917,42
23044,2
43248,3
24997,13
48475,13
34301,24
25739,1
36174,0
28046,2
27639,12
6598,3
46244,4
6690,17
32559,3
16001,12
38933,6
10509,1
32844,3
264,10
31379,2
40731,4
31222,17
13432,1
16154,16
30806,3
31227,17
16381,2
21841,15
42364,8
37653,7
20695,13
29432,12
35585,7
47474,15
42775,3
20760,4
8368,1
1292,3
45671,4
10307,6
41487,7
9125,3
246,6
41892,17
11729,4
41514,7
16034,12
41913,17
40977,4
52764,16
5240,12
1873,18
42686,8
12325,8
9944,17
36416,17
38577,10
33589,4
45045,21
33288,0
30894,4
22151,8
27664,12
29845,4
12169,4
30110,4
9853,6
13688,42
10335,7
23291,1
14929,12
41424,7
45962,4
45438,4
38594,0
16149,3
27464,4
30018,6
7631,3
20586,9
12492,3
28154,1
54010,4
42105,6
40991,4
21439,24
16358,2
22353,8
41870,6
46335,4
51786,4
15615,12
25676,1
27958,1
11149,6
28998,3
2082,12
24192,2
7771,6
39535,1
23570,4
39292,19
3697,13
35532,0
3526,4
16319,2
8001,1
41739,9
48374,4
44407,6
52740,16
25311,6
11022,4
921,18
40764,4
48180,4
42593,8
53877,4
31671,9
14188,16
14242,18
49051,7
8338,1
29594,12
19240,10
51761,4
16631,6
53761,4
18044,10
47571,15
31046,17
4114,8
53214,17
30660,16
1758,42
32619,3
41415,7
41605,13
25509,4
35253,6
16210,3
26859,1
41398,7
32370,3
45064,0
45264,21
40111,21
9204,42
18927,2
38366,2
44309,15
50141,4
29070,3
2259,12
51682,4
11482,15
45647,4
18793,10
39788,21
13481,42
6933,12
12554,7
5837,1
37070,1
43917,11
26840,1
38545,10
23980,2
19547,6
50792,24
16878,6
26272,20
49027,7
6621,4
34148,4
683,12
1736,42
10384,7
15600,8
2969,21
37315,4
10780,21
19993,4
6036,3
22504,1
15751,12
31201,17
49192,7
40926,4
43803,18
28754,4
33364,0
41447,7
14385,18
53978,4
13282,4
31507,2
26100,2
15018,3
50492,8
51167,21
15222,2
32428,16
1898,18
53115,4
1085,3
4228,2
43484,7
48231,13
51657,4
14572,18
21085,12
34338,3
17949,16
18459,18
45683,4
9407,6
38394,2
4683,2
12456,3
15154,12
9632,4
10773,0
36417,17
33852,0
23849,2
5537,4
4127,8
6844,2
27354,4
41629,4
39093,4
22671,17
49639,8
17757,6
20599,1
9348,6
42164,17
28547,12
12467,3
12718,4
20176,3
28161,3
8974,4
44813,16
37733,7
45669,4
37348,3
40186,6
37364,4
8554,3
18001,21
271,6
19488,21
18041,10
44779,6
26667,1
53206,4
12279,8
14166,18
42585,24
7111,3
38928,10
26666,1
41538,7
38847,6
23472,4
46538,6
47836,10
44572,2
1731,1
26000,1
10514,2
24762,21
53317,17
45789,4
12772,12
50454,8
3092,8
3667,4
25407,4
10412,1
30799,0
17338,15
4923,13
39534,1
42353,8
52602,5
17100,10
44877,21
19253,10
19931,4
37354,0
17175,10
23700,4
45100,16
23337,1
3546,4
36677,17
15246,19
39994,0
33818,21
3829,3
42627,8
5954,12
53777,4
6538,13
32938,2
14585,12
28074,0
49248,8
24427,2
37928,7
42748,8
30053,4
9136,6
34193,4
25082,13
53697,4
2233,12
8345,1
4229,2
379,3
23945,2
7146,3
41703,4
12619,8
13856,0
22107,4
4550,4
4166,8
37003,1
22857,1
26815,1
29902,6
33498,3
37576,21
42594,8
5826,9
13697,23
21069,12
17557,6
11781,25
43005,1
26670,1
7443,0
19711,19
35822,0
19889,4
25216,13
52819,5
47611,15
6402,4
22178,8
12960,16
11946,8
45262,21
35785,0
31775,16
43651,7
39834,18
33900,16
18318,18
6943,16
11667,13
39013,4
2231,8
43856,3
17363,6
23384,4
39930,42
10407,7
37451,1
8846,10
30155,4
52471,5
4738,21
53778,4
14866,3
18698,8
19314,1
41181,4
8053,7
20094,4
48390,4
47703,10
1204,8
30324,7
2898,1
48974,7
22241,8
47714,10
30803,0
4716,21
41325,4
18282,18
10491,1
24622,21
43476,7
36455,17
34390,3
38049,7
22244,8
39049,4
43472,7
29401,12
15873,20
25656,17
47133,3
52459,3
7758,6
8781,2
20459,3
137,4
29831,4
45070,21
11865,7
23375,4
38085,7
40671,4
37937,7
46087,4
48728,0
9216,6
45312,4
2733,2
42688,8
41222,4
20513,4
30607,3
2901,21
21755,15
53132,4
13474,42
2923,21
24233,2
26333,8
18339,12
37876,7
16852,6
33298,0
42581,8
33059,2
20394,3
50549,8
48024,17
30519,24
39679,6
47615,15
50763,4
4195,2
21273,19
12861,12
3514,4
18515,8
25917,1
52108,8
11258,3
39356,24
49105,7
29639,4
14086,12
12220,4
41249,4
32555,3
29225,6
51485,8
53040,4
18344,18
29339,12
10189,4
36555,17
19310,6
27846,8
28531,12
39949,42
19511,6
167,3
4635,2
48651,0
44744,4
53737,4
405,12
45198,21
43773,1
7954,1
38150,11
41615,0
39964,18
43742,7
20256,4
16073,12
36515,17
42922,1
4576,2
15171,3
10271,3
27982,1
49703,10
44229,15
12331,8
49232,8
39792,21
39831,3
38981,13
27227,4
52830,0
40440,6
52792,5
7650,3
40312,6
44995,3
8399,1
53741,4
19054,10
25183,13
17978,21
38658,0
53368,17
6015,3
25128,13
15000,12
51870,4
47965,17
17428,6
52622,5
40377,6
42503,8
7003,12
23875,2
43980,0
38121,2
8856,10
31154,17
40974,4
5100,1
52124,8
39382,6
25909,9
28936,9
11185,13
9798,4
31744,1
26304,12
39007,6
48218,13
50301,4
2673,10
14012,12
10219,4
171,3
16585,2
40857,4
20165,4
16659,6
45051,0
9210,6
6869,2
33485,42
38270,6
33184,2
4715,21
46231,4
35340,24
6970,16
46824,6
43604,7
20226,4
44039,5
23339,1
8046,7
34451,3
52110,12
5473,4
20193,4
52671,5
25755,9
44982,25
48052,17
17518,15
30094,4
34989,6
41508,7
13650,1
12732,4
37835,7
3521,4
40484,6
50126,4
53688,4
3798,12
37011,1
14315,18
34413,3
11032,4
49717,4
23052,1
40684,4
19406,21
12444,28
29223,6
43766,7
1721,42
5028,4
48237,6
49470,8
23744,4
31699,1
42064,17
27129,4
50982,16
4048,4
25719,1
1306,4
26033,1
44279,6
27527,4
31537,2
49497,8
4004,15
31827,16
25996,9
4656,2
6382,4
11435,15
3893,4
8030,7
42004,17
39811,0
33715,0
15611,12
49111,7
53120,4
37095,1
623,2
48629,0
24073,2
47202,3
10888,4
22039,4
27661,12
13000,5
40787,4
26213,12
45615,1
17793,4
8246,17
13637,42
41931,17
40263,1
14028,9
47862,17
42628,8
18686,8
5265,9
30752,6
13937,23
20751,4
25583,1
33606,0
26638,1
42687,8
30505,6
41776,4
36337,17
50497,8
26914,9
23758,4
1428,0
21271,3
52826,5
42431,8
3417,21
17781,6
38490,3
34574,6
14749,4
50619,8
18673,8
37800,7
31579,2
37847,7
31626,2
46643,6
45989,4
13939,42
4925,13
39978,18
37372,3
49324,8
34231,3
22210,8
50158,4
27308,4
36610,17
40073,21
13339,42
1008,3
41003,4
32582,3
43421,7
52057,12
48614,0
35103,18
3588,3
43174,3
37322,3
1726,42
51871,4
40360,6
9928,17
49850,21
36248,17
3236,21
40369,6
50320,4
23370,4
8363,1
50810,4
10894,4
20069,4
30430,13
35000,18
8488,3
40400,6
44778,6
20020,4
42573,8
32687,16
2234,8
30802,0
30204,4
45750,4
5721,1
28436,12
33260,2
25742,1
53006,4
46680,13
1785,18
37799,7
52015,2
51808,4
45401,4
45074,21
33772,0
23464,4
14063,12
38132,2
51674,19
7170,2
28832,3
4176,8
4038,15
26207,8
23634,4
19340,10
5570,4
53775,4
48016,17
48787,0
51669,1
22751,4
49887,10
7694,6
43328,3
23679,4
44984,21
14733,3
40999,4
51991,1
7435,0
36858,1
21970,15
27102,4
15652,8
47058,3
18049,12
29911,4
49090,7
29596,12
32101,16
49980,4
47130,3
7793,24
44540,6
504,4
41197,4
4082,4
5282,17
5295,7
47047,3
4158,8
51233,4
27829,12
21368,3
5175,1
32892,2
53140,4
14516,18
39924,42
27910,1
45653,4
43081,4
2367,3
44864,21
49199,8
5515,4
17437,6
51122,3
35132,18
47738,4
28475,12
48818,0
44548,6
2582,24
21092,12
13769,0
33404,3
10037,8
47293,15
13850,0
23245,2
34081,0
788,2
47367,15
26202,8
26365,0
38795,10
34340,3
745,7
6712,17
52682,16
51522,8
17390,4
18545,8
2501,2
15602,12
44946,3
11974,8
1494,8
27680,12
19811,4
17370,24
52396,5
12250,4
11251,13
50040,4
15438,1
52905,4
1574,5
1504,3
7910,24
20324,4
37508,3
27099,4
17943,21
33355,0
4563,4
8528,19
46817,13
32055,16
371,4
15557,1
45602,4
14745,3
31123,17
21873,15
39169,3
25975,1
53774,4
49066,7
27736,12
9513,4
30284,7
16107,12
19814,4
51100,3
51947,4
26137,12
51941,4
40264,1
13864,0
13296,4
27871,12
30644,16
39388,6
9218,6
17958,21
52689,5
52362,12
18259,18
45141,12
36630,17
9279,1
35101,6
31574,2
753,7
10669,4
36523,17
21820,15
27316,4
48668,0
25094,13
19023,10
36500,17
43649,7
22715,2
29931,4
11230,13
26627,1
38742,1
2285,8
45928,4
44075,1
9289,10
49731,4
42439,8
44272,6
5809,1
10585,6
53898,4
43082,4
4264,4
14293,18
38424,6
7187,2
33113,2
30206,4
17461,15
12887,5
9913,17
29805,4
49340,8
44364,6
20433,3
32929,2
42777,4
41695,4
32510,1
33874,0
45830,4
949,7
43451,7
6342,4
29649,4
48027,17
10345,7
7929,18
29277,4
1349,13
45915,4
24050,2
26323,12
23002,42
39860,6
28291,1
49821,4
36006,0
38129,6
34047,0
7582,3
3031,12
41417,7
19490,19
27591,4
41743,9
30988,17
1909,18
51332,7
20532,13
42030,6
33819,4
26950,3
7484,0
31239,17
31325,17
3292,10
29679,4
38138,2
42526,8
36568,17
44162,9
42083,17
28378,9
21033,8
36534,17
37870,7
17939,21
30598,3
28643,16
24435,21
14944,12
6449,7
48115,17
45986,4
18768,10
34101,5
46534,6
5064,1
28148,1
7217,2
27594,4
2703,10
8133,0
10880,4
3391,21
15859,12
51223,7
11367,3
5309,3
23477,4
3776,12
38043,7
2980,21
17855,0
13468,42
3439,4
49925,4
24171,1
28109,1
46860,13
24731,21
21239,3
52675,16
27850,8
48446,6
51589,18
12777,12
41769,4
17672,15
46546,13
28995,3
31602,2
29297,0
15593,8
30329,7
10542,15
6819,2
12734,4
13778,10
13877,0
3030,18
53755,4
34143,4
17174,10
32840,3
2215,1
38843,10
259,10
39482,1
26358,12
3414,21
12769,8
7371,0
36905,6
51619,4
45995,4
7460,16
34307,3
27722,8
29360,12
8522,3
5876,12
14758,9
43280,3
16948,6
16302,2
35166,6
12362,8
44468,6
17773,6
8557,3
15994,12
10980,4
5434,1
49871,21
41192,4
34262,3
5612,12
1114,6
24344,2
48073,17
16820,6
1454,8
53483,17
11300,3
14936,12
32305,3
4103,8
3086,8
5680,12
4271,4
40682,4
53556,4
31385,17
47808,4
51830,1
50961,16
39221,3
22421,8
25548,4
29803,4
22311,8
22521,9
33433,0
10617,6
52700,5
18234,18
4621,2
36471,17
6042,3
37900,7
23473,4
45640,4
3359,6
31148,17
42614,8
30990,17
6170,0
47752,4
30717,6
34798,18
15836,12
51320,4
36586,17
5408,42
9259,42
5648,12
4657,2
41528,7
21218,3
7473,0
35668,7
16548,2
41067,4
28478,12
10673,4
53090,4
15363,1
30241,7
52968,4
21157,3
24213,2
29062,3
824,3
30285,7
8008,1
31203,17
29305,6
23092,1
3755,12
23725,4
10164,4
19407,21
41065,4
50396,8
29510,12
48972,7
2444,2
36508,17
48010,17
41013,4
13108,4
25783,2
13626,42
32851,5
50116,4
3951,15
16395,2
35370,24
19077,9
34698,6
10030,8
28253,1
49468,8
9539,4
15950,12
10544,15
2956,21
11539,4
2914,21
9110,3
50282,4
47046,3
19996,4
48960,7
40669,4
27683,12
38834,0
33286,0
47235,3
28976,10
14026,18
38857,10
2554,6
34377,3
39399,6
16422,2
33608,0
24052,2
53207,4
36017,0
590,12
51805,4
17798,4
19508,21
47446,15
46764,13
5652,12
33473,0
51461,8
16324,2
28142,9
52360,12
41584,7
5245,9
17848,2
28673,2
34293,3
25722,1
7559,3
5378,1
37512,3
18269,12
6567,0
49888,21
52273,12
8880,10
36758,24
13689,42
11371,3
53489,17
43944,1
15742,21
40406,6
9127,6
42638,8
51326,7
22625,2
17097,10
36752,9
14558,18
32349,3
31346,17
42830,1
43068,1
4723,21
2401,3
53809,4
20011,4
27338,4
28702,12
53680,4
10712,21
26442,7
40835,4
36805,1
22019,4
19478,21
39386,6
42737,8
22389,8
53770,4
1316,4
51540,8
35144,18
1068,4
30299,7
4577,2
20266,4
36791,6
29556,12
49473,12
52222,12
39705,6
7135,3
41747,1
51829,4
24786,21
39090,4
50025,4
12990,5
13488,42
31501,2
15081,12
50773,4
33668,0
2338,12
11831,0
45275,9
892,3
19922,4
42539,8
1712,42
51552,8
41388,7
10808,0
713,12
14976,6
44453,6
6337,4
43487,7
2803,6
31306,17
53360,17
44788,3
47388,13
40934,4
4537,4
15721,12
37594,3
53984,4
24471,21
9278,18
16552,2
934,1
27612,12
18114,21
27478,4
38278,2
33636,0
42997,1
12053,8
8618,7
23873,2
32116,16
10801,16
46914,24
12842,8
11308,3
34277,3
13057,4
42104,17
52363,12
46025,4
27449,4
49584,8
11260,3
30036,4
13632,1
50899,24
11,2
31345,17
47215,1
19425,21
37184,1
38001,7
19402,12
51119,3
41225,4
20597,1
15252,1
36889,1
336,21
26880,6
43161,24
27020,9
30184,6
49024,7
34040,0
43514,7
36874,1
49201,8
10536,15
3729,12
12958,5
22011,4
20667,13
20656,4
7817,18
53171,4
40076,21
50834,10
11586,17
40326,6
4703,2
15664,24
42979,1
36012,0
45881,4
18388,18
29993,4
18468,12
8951,10
31205,17
21027,8
10752,21
45278,4
35485,1
11938,8
35631,7
22213,8
17086,10
46599,6
12158,4
53940,4
771,4
5823,9
12102,12
10221,4
21098,12
1036,2
4665,11
24631,21
20865,4
52095,8
9532,4
40859,4
40815,4
1841,18
12437,3
45982,4
34139,4
43199,3
42056,6
43801,1
23399,4
33307,0
12299,8
21741,12
1154,4
7169,2
29659,4
42049,6
19753,4
1693,42
35446,6
49431,8
14801,11
41221,4
21604,15
35797,0
35940,0
19877,4
53035,4
44845,21
1479,4
25832,1
47770,18
53899,4
18960,0
46250,4
43344,6
28555,12
42999,1
1824,18
32753,3
16891,6
51986,4
42032,6
13213,4
35632,7
46864,13
27226,4
33166,2
13773,42
14977,6
49449,8
1056,4
33576,0
29622,4
24420,2
40325,6
14910,12
26487,19
28717,12
13809,42
17723,15
46208,4
18491,8
5727,1
26682,4
38763,2
10119,8
20498,3
43931,6
12101,21
28229,1
21800,15
48949,7
7720,6
5655,12
5077,1
28047,3
48167,17
15421,1
40065,10
50658,8
12410,3
48735,0
12524,4
26124,2
26519,3
34419,3
11124,4
16915,6
33577,0
31368,17
801,2
23063,1
27081,4
52533,1
33626,0
2936,21
50179,4
38885,6
50359,4
35209,6
51324,7
21219,3
14918,12
51097,3
25390,2
5106,1
51335,7
14367,18
26151,12
24229,2
19916,4
17522,15
41715,3
567,2
52177,12
7508,0
37048,6
25063,13
21345,3
34741,0
35732,7
21912,15
10652,6
7063,3
42609,8
33776,0
50434,12
49375,8
22214,8
7298,0
44206,3
37176,1
46979,3
6561,16
44336,6
35703,7
35901,6
39901,10
47479,15
12643,8
11501,12
42570,8
25627,11
5492,4
38297,2
11850,0
43921,1
18788,10
34717,18
36203,0
28686,3
